Unnamed: 0,age,workclass,fnlwgt,education,education-num,occupation,relationship,race,sex,country,salary,capital_gain,marital_status,capital_loss,hours_per_week
234,28, Private,76714, Prof-school,15, Prof-specialty, Not-in-family, White, Male, United-States, >50K,0, Never-married,0,55
235,59, State-gov,268700, HS-grad,9, Other-service, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
236,40, State-gov,170525, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,38
237,41, Private,180138, Bachelors,13, Exec-managerial, Husband, White, Male, Iran, >50K,0, Married-civ-spouse,0,50
238,38, Local-gov,115076, Masters,14, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,70
239,23, Private,115458, HS-grad,9, Transport-moving, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
240,40, Private,347890, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
241,41, Self-emp-not-inc,196001, HS-grad,9, Other-service, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,20
242,24, State-gov,273905, Assoc-acdm,12, Protective-serv, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
243,20, ?,119156, Some-college,10, ?, Own-child, White, Male, United-States, <=50K,0, Never-married,0,20
244,38, Private,179488, Some-college,10, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Divorced,1741,40
245,56, Private,203580, HS-grad,9, Adm-clerical, Husband, White, Male, ?, <=50K,0, Married-civ-spouse,0,35
246,58, Private,236596, HS-grad,9, Adm-clerical, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,45
247,32, Private,183916, HS-grad,9, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,34
248,40, Private,207578, Assoc-acdm,12, Tech-support, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,1977,60
249,45, Private,153141, HS-grad,9, Adm-clerical, Husband, White, Male, ?, <=50K,0, Married-civ-spouse,0,40
250,41, Private,112763, Prof-school,15, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,40
251,42, Private,390781, Bachelors,13, Adm-clerical, Wife, Black, Female, United-States, <=50K,0, Married-civ-spouse,0,40
252,59, Local-gov,171328, 10th,6, Other-service, Unmarried, Black, Female, United-States, <=50K,0, Widowed,0,30
253,19, Local-gov,27382, Some-college,10, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
254,58, Private,259014, Some-college,10, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,20
255,42, Self-emp-not-inc,303044, HS-grad,9, Farming-fishing, Husband, Asian-Pac-Islander, Male, Cambodia, >50K,0, Married-civ-spouse,0,40
256,20, Private,117789, HS-grad,9, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
257,32, Private,172579, HS-grad,9, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Separated,0,30
258,45, Private,187666, Assoc-voc,11, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,45
259,50, Private,204518, 7th-8th,4, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
260,36, Private,150042, Bachelors,13, Prof-specialty, Own-child, White, Female, United-States, <=50K,0, Divorced,0,40
261,45, Private,98092, HS-grad,9, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,60
262,17, Private,245918, 11th,7, Other-service, Own-child, White, Male, United-States, <=50K,0, Never-married,0,12
263,59, Private,146013, Some-college,10, Sales, Husband, White, Male, United-States, <=50K,4064, Married-civ-spouse,0,40
264,26, Private,378322, 11th,7, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
265,37, Self-emp-inc,257295, Some-college,10, Exec-managerial, Husband, Asian-Pac-Islander, Male, Thailand, >50K,0, Married-civ-spouse,0,75
266,19, ?,218956, Some-college,10, ?, Own-child, White, Male, Canada, <=50K,0, Never-married,0,24
267,64, Private,21174, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
268,33, Private,185480, Bachelors,13, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,45
269,33, Private,222205, HS-grad,9, Craft-repair, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,40
270,61, Private,69867, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
271,17, Private,191260, 9th,5, Other-service, Own-child, White, Male, United-States, <=50K,1055, Never-married,0,24
272,50, Self-emp-not-inc,30653, Masters,14, Farming-fishing, Husband, White, Male, United-States, <=50K,2407, Married-civ-spouse,0,98
273,27, Local-gov,209109, Masters,14, Prof-specialty, Own-child, White, Male, United-States, <=50K,0, Never-married,0,35
274,30, Private,70377, HS-grad,9, Prof-specialty, Own-child, White, Female, United-States, <=50K,0, Divorced,0,40
275,43, Private,477983, HS-grad,9, Handlers-cleaners, Husband, Black, Male, United-States, <=50K,0, Married-civ-spouse,0,40
276,44, Private,170924, Some-college,10, Craft-repair, Husband, White, Male, United-States, >50K,7298, Married-civ-spouse,0,40
277,35, Private,190174, Some-college,10, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
278,25, Private,193787, Some-college,10, Tech-support, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
279,24, Private,279472, Some-college,10, Machine-op-inspct, Wife, White, Female, United-States, >50K,7298, Married-civ-spouse,0,48
280,22, Private,34918, Bachelors,13, Prof-specialty, Not-in-family, White, Female, Germany, <=50K,0, Never-married,0,15
281,42, Local-gov,97688, Some-college,10, Craft-repair, Husband, White, Male, United-States, >50K,5178, Married-civ-spouse,0,40
282,34, Private,175413, Assoc-acdm,12, Sales, Unmarried, Black, Female, United-States, <=50K,0, Divorced,0,45
283,60, Private,173960, Bachelors,13, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,42
284,21, Private,205759, HS-grad,9, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
285,57, Federal-gov,425161, Masters,14, Sales, Husband, White, Male, United-States, >50K,15024, Married-civ-spouse,0,40
286,41, Private,220531, Prof-school,15, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
287,50, Private,176609, Some-college,10, Other-service, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,45
288,25, Private,371987, Bachelors,13, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
289,50, Private,193884, 7th-8th,4, Craft-repair, Husband, White, Male, Ecuador, <=50K,0, Married-civ-spouse,0,40
290,36, Private,200352, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
291,31, Private,127595, HS-grad,9, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
292,29, Local-gov,220419, Bachelors,13, Protective-serv, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,56
293,21, Private,231931, Some-college,10, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,45
294,27, Private,248402, Bachelors,13, Tech-support, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,40
295,65, Private,111095, HS-grad,9, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,16
296,37, Self-emp-inc,57424, Bachelors,13, Sales, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,60
297,39, ?,157443, Masters,14, ?, Wife, Asian-Pac-Islander, Female, ?, <=50K,3464, Married-civ-spouse,0,40
298,24, Private,278130, HS-grad,9, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
299,38, Private,169469, HS-grad,9, Sales, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,80
300,48, Private,146268, Bachelors,13, Adm-clerical, Husband, White, Male, United-States, >50K,7688, Married-civ-spouse,0,40
301,21, Private,153718, Some-college,10, Other-service, Not-in-family, Asian-Pac-Islander, Female, United-States, <=50K,0, Never-married,0,25
302,31, Private,217460, HS-grad,9, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,45
303,55, Private,238638, HS-grad,9, Sales, Husband, White, Male, United-States, >50K,4386, Married-civ-spouse,0,40
304,24, Private,303296, Some-college,10, Adm-clerical, Wife, Asian-Pac-Islander, Female, Laos, <=50K,0, Married-civ-spouse,0,40
305,43, Private,173321, HS-grad,9, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
306,26, Private,193945, Assoc-acdm,12, Tech-support, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,45
307,46, Private,83082, Assoc-acdm,12, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,33
308,35, Private,193815, Assoc-acdm,12, Adm-clerical, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
309,41, Self-emp-inc,34987, Some-college,10, Farming-fishing, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,54
310,26, Private,59306, Bachelors,13, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
311,34, Private,142897, Masters,14, Exec-managerial, Husband, Asian-Pac-Islander, Male, Taiwan, >50K,7298, Married-civ-spouse,0,35
312,19, ?,860348, Some-college,10, ?, Own-child, Black, Female, United-States, <=50K,0, Never-married,0,25
313,36, Self-emp-not-inc,205607, Bachelors,13, Prof-specialty, Not-in-family, Black, Female, United-States, >50K,0, Divorced,0,40
314,22, Private,199698, Some-college,10, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,15
315,24, Private,191954, Some-college,10, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
316,77, Self-emp-not-inc,138714, Some-college,10, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
317,22, Private,399087, 5th-6th,3, Machine-op-inspct, Other-relative, White, Female, Mexico, <=50K,0, Married-civ-spouse,0,40
318,29, Private,423158, Some-college,10, Tech-support, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
319,62, Private,159841, HS-grad,9, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,24
320,39, Self-emp-not-inc,174308, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
321,43, Private,50356, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,1485,50
322,35, Private,186110, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,45
323,29, Private,200381, 11th,7, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
324,76, Self-emp-not-inc,174309, Masters,14, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,10
325,63, Self-emp-not-inc,78383, HS-grad,9, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
326,23, ?,211601, Assoc-voc,11, ?, Own-child, Black, Female, United-States, <=50K,0, Never-married,0,15
327,43, Private,187728, Some-college,10, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,1887,50
328,58, Self-emp-not-inc,321171, HS-grad,9, Handlers-cleaners, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
329,66, Private,127921, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,2050, Never-married,0,55
330,41, Private,206565, Some-college,10, Craft-repair, Not-in-family, Black, Male, United-States, <=50K,0, Never-married,0,45
331,26, Private,224563, Bachelors,13, Adm-clerical, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
332,47, Private,178686, Assoc-voc,11, Other-service, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
333,55, Local-gov,98545, 10th,6, Adm-clerical, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
334,53, Private,242606, HS-grad,9, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
335,17, Private,270942, 5th-6th,3, Other-service, Other-relative, White, Male, Mexico, <=50K,0, Never-married,0,48
336,30, Private,94235, HS-grad,9, Craft-repair, Other-relative, White, Male, United-States, <=50K,0, Never-married,0,40
337,49, Private,71195, Masters,14, Prof-specialty, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,60
338,19, Private,104112, HS-grad,9, Sales, Unmarried, Black, Male, Haiti, <=50K,0, Never-married,0,30
339,45, Private,261192, HS-grad,9, Other-service, Husband, Black, Male, United-States, <=50K,0, Married-civ-spouse,0,40
340,26, Private,94936, Assoc-acdm,12, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
341,38, Private,296478, Assoc-voc,11, Craft-repair, Husband, White, Male, United-States, >50K,7298, Married-civ-spouse,0,40
342,36, State-gov,119272, HS-grad,9, Protective-serv, Husband, White, Male, United-States, >50K,7298, Married-civ-spouse,0,40
343,33, Private,85043, HS-grad,9, Farming-fishing, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,20
344,22, State-gov,293364, Some-college,10, Protective-serv, Own-child, Black, Female, United-States, <=50K,0, Never-married,0,40
345,43, Self-emp-not-inc,241895, Bachelors,13, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,42
346,67, ?,36135, 11th,7, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,8
347,30, ?,151989, Assoc-voc,11, ?, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
348,56, Private,101128, Assoc-acdm,12, Other-service, Not-in-family, White, Male, Iran, <=50K,0, Married-spouse-absent,0,25
349,31, Private,156464, Bachelors,13, Prof-specialty, Own-child, White, Male, United-States, <=50K,0, Never-married,0,25
350,33, Private,117963, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
351,26, Private,192262, HS-grad,9, Other-service, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
352,33, Private,111363, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
353,46, Local-gov,329752, 11th,7, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,30
354,59, ?,372020, Bachelors,13, ?, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
355,38, Federal-gov,95432, HS-grad,9, Adm-clerical, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
356,65, Private,161400, 11th,7, Other-service, Unmarried, Other, Male, United-States, <=50K,0, Widowed,0,40
357,40, Private,96129, Assoc-voc,11, Tech-support, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
358,42, Private,111949, HS-grad,9, Adm-clerical, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,35
359,26, Self-emp-not-inc,117125, 9th,5, Craft-repair, Husband, White, Male, Portugal, <=50K,0, Married-civ-spouse,0,40
360,36, Private,348022, 10th,6, Other-service, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,24
361,62, Private,270092, Masters,14, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
362,43, Private,180609, Bachelors,13, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
363,43, Private,174575, Bachelors,13, Exec-managerial, Not-in-family, White, Male, United-States, >50K,0, Divorced,1564,45
364,22, Private,410439, HS-grad,9, Sales, Not-in-family, White, Male, United-States, <=50K,0, Married-spouse-absent,0,55
365,28, Private,92262, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
366,56, Self-emp-not-inc,183081, Some-college,10, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
367,22, Private,362589, Assoc-acdm,12, Sales, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,15
368,57, Private,212448, Bachelors,13, Exec-managerial, Not-in-family, White, Female, United-States, >50K,0, Divorced,0,45
369,39, Private,481060, HS-grad,9, Sales, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
370,26, Federal-gov,185885, Some-college,10, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Never-married,0,15
371,17, Private,89821, 11th,7, Other-service, Own-child, White, Male, United-States, <=50K,0, Never-married,0,10
